pair_id,label
39341,0
51883,0
33620,0
13663,0
30719,0
42374,1
17345,1
27471,0
2376,0
52085,0
17759,1
26090,1
1834,0
24740,0
42755,1
49397,0
2956,1
51913,1
22340,0
1139,1
16451,1
46751,0
13967,1
6383,1
52015,1
50342,1
1946,0
2103,1
24758,1
27943,1
15001,1
7227,0
3624,0
32700,1
13290,1
4093,1
51434,0
27053,0
38492,0
47691,0
1902,0
10659,1
24253,1
13923,1
11285,1
44824,0
27039,0
12561,0
9340,0
406,1
5217,0
19355,0
13968,1
50897,0
12958,1
51822,0
40300,1
16204,1
34760,0
47574,1
17318,1
31760,1
44482,1
12828,0
43701,1
17582,1
12138,0
52201,0
50302,1
9112,1
19729,0
25109,1
15369,1
51477,1
52241,0
42677,1
5532,1
7446,1
44799,0
31957,1
2998,1
29919,0
47381,0
48827,1
43165,0
6603,1
32932,0
30759,0
52445,1
40848,0
28683,1
28188,1
40872,1
16727,0
33141,1
51594,1
38899,1
2616,1
44699,1
42433,0
14326,0
35408,0
3413,1
13580,0
48183,1
48078,1
3799,0
34636,1
20608,1
46740,0
37141,0
33360,1
613,0
49334,1
43432,1
18827,1
11520,0
44207,0
5185,0
43399,0
29440,0
36515,1
9170,1
6504,0
10261,0
6215,0
7115,1
21428,1
48028,1
17432,0
48814,1
7489,1
45248,0
49374,1
16645,0
16680,0
24973,1
16172,1
34961,1
25436,1
51168,0
45200,0
2490,0
375,1
22205,0
14535,0
29092,0
8644,0
32479,1
5607,1
17769,0
20110,0
44257,1
21881,0
41374,1
35027,1
1266,1
47483,1
31902,1
40317,0
50024,1
45838,1
26410,0
211,1
650,1
45593,0
28579,1
20923,0
1082,1
17067,1
47851,0
26850,0
2219,0
21067,1
10442,0
35218,0
14449,0
37663,1
24181,1
46977,0
7878,1
22283,1
26632,1
17652,1
37441,0
13140,1
29719,1
18346,1
3914,0
325,1
48977,1
49434,1
25320,1
24788,1
19896,1
21211,0
31616,0
34542,0
1426,1
2983,0
34919,1
50189,1
46188,0
40107,0
22995,0
14531,0
15269,1
50849,0
47406,1
48253,0
29664,1
10778,1
22890,1
1562,1
17020,0
46585,1
50872,0
18893,1
46826,0
36532,0
48291,1
20565,1
44368,0
2723,1
21273,0
16135,1
21340,0
23281,0
45206,0
40725,1
50721,1
25688,1
13284,1
23805,0
14432,0
30970,1
44420,1
30730,1
13172,0
34674,1
9678,1
40428,0
35513,0
44083,0
40087,1
12590,1
26786,1
41174,1
47971,1
35843,1
23189,1
7977,1
16876,1
5147,1
4723,0
4516,1
5037,1
44151,1
47917,1
3324,0
10052,1
49003,1
45710,1
16343,1
35282,0
44143,1
45173,0
50183,0
17841,0
26628,0
52555,1
41039,0
13159,0
8573,1
15983,1
40381,0
33480,1
23260,0
19906,1
49459,0
4240,0
37235,0
48979,1
42736,0
31177,0
10155,1
25123,0
41884,1
33692,0
3727,0
1256,1
35651,0
5774,1
40481,1
22919,0
38199,0
5410,0
18686,1
22129,1
48318,0
42318,1
25891,1
33354,0
34330,0
42218,0
45857,1
49980,1
25385,1
21156,0
4331,0
43215,0
37942,1
36980,0
25812,1
39619,1
25667,1
16953,1
49035,0
11308,0
30064,0
39844,1
25273,1
16399,0
4883,1
48896,1
26029,1
50127,0
23192,1
45128,0
27041,1
16559,0
46739,1
21383,1
14539,1
1998,1
41317,0
30971,0
39910,1
1950,1
47596,1
41458,1
40789,1
7101,0
17074,0
20810,0
51258,0
32668,1
47977,0
41783,1
44677,1
43661,0
11180,0
28900,0
48678,1
11732,0
52369,1
40466,1
29652,0
40998,0
23994,0
29608,1
2608,1
47771,0
12495,1
39452,0
26418,1
45931,1
44867,1
32762,1
17326,0
28832,1
35589,0
7570,0
24259,0
39258,0
28529,0
34035,0
22095,1
48516,1
30482,1
48327,1
14257,0
30190,0
49991,1
1723,1
4641,1
35126,1
45759,0
21110,1
39750,1
37886,1
30717,1
2687,1
12225,1
21914,1
13946,1
51719,1
51240,1
35924,0
32701,1
28130,0
39136,1
27563,1
41398,1
14058,1
23467,0
8751,0
41861,0
44,1
32976,1
35524,0
10401,1
51976,1
7409,1
21530,1
25200,1
26717,1
8122,0
33770,1
2778,0
49836,1
10658,0
50881,1
17219,1
24733,1
25476,1
41968,0
20524,0
48878,1
28929,1
23063,1
20060,1
11177,1
11245,0
23599,1
11553,1
880,1
12280,0
19257,1
29636,0
3342,0
31457,0
37602,1
25408,1
24249,0
49772,0
18766,1
19353,0
36541,1
22749,1
33263,1
52518,1
15408,0
18704,0
6877,1
51417,1
1632,1
9207,0
44445,1
50515,0
25153,0
22786,0
35814,0
1237,1
11885,0
30500,1
19702,0
6261,0
46012,0
18986,1
26083,0
51759,0
2337,0
37374,1
44235,1
10678,1
32596,0
50743,0
2392,0
46042,1
42941,1
29442,1
52247,1
19389,0
21300,0
13766,0
16602,1
938,1
9441,1
8986,1
8293,1
33634,0
20760,1
33671,1
9663,1
41910,1
7222,0
23907,0
11015,0
20744,0
15768,0
5932,0
649,0
26589,1
11746,0
30380,1
4428,0
23745,1
45714,0
13922,0
50790,1
27346,0
42655,1
14320,1
51313,1
3666,0
22297,0
34150,1
30071,1
18751,1
36832,0
44892,1
15022,1
17768,1
32944,0
37358,0
1588,1
23415,0
18544,0
535,1
39804,1
48263,1
27111,1
11195,1
24561,1
43511,0
16284,1
33822,0
23379,0
29449,1
14286,1
42956,1
22055,0
30529,1
22427,0
39137,0
38348,0
13798,0
17603,0
37879,1
45277,1
14956,0
31737,1
2976,1
26134,1
8966,1
46477,0
6750,1
21676,1
42171,1
19412,1
11522,0
26494,0
26487,1
24543,0
18204,0
31891,1
33894,0
42375,0
26215,1
25993,1
51722,0
25937,1
28030,0
32557,1
11907,1
4248,0
45337,1
8055,0
10464,1
2707,1
14448,0
6922,1
8271,1
7953,1
19648,1
21007,0
26361,0
11064,0
13828,0
35171,1
5934,0
23496,1
13200,0
28180,1
12715,0
47207,0
22382,0
50429,1
29513,1
4894,1
46319,1
19604,0
50099,0
50624,1
14743,1
38224,0
28677,0
3478,1
22377,1
3696,0
21816,0
51256,1
14174,0
6216,1
44463,0
13745,0
22468,1
16957,1
28054,1
18392,0
50903,1
2644,1
3492,0
46609,0
10976,0
50135,1
25693,1
36069,0
22639,1
35071,1
5867,0
19945,0
3693,0
50595,1
34169,0
19541,0
25359,1
7597,1
8016,1
6172,1
35138,1
13783,0
24548,1
51955,1
11450,1
20612,0
26183,1
44350,0
30448,0
7803,1
19392,1
10087,0
42973,1
39644,1
35873,1
2354,1
12510,0
37233,0
32465,1
26713,0
48599,0
16470,0
42149,0
6693,0
32533,0
4032,1
42043,0
51888,0
11044,0
16157,1
35205,0
4965,1
23091,0
1905,1
47416,1
19362,1
18510,0
28357,0
18757,1
36004,0
32198,0
37286,1
7341,0
39540,0
10534,0
14765,0
6917,1
24446,0
5251,1
23326,1
30607,1
19373,0
28415,1
43427,0
12068,1
21144,1
1074,0
31402,0
9840,1
17062,1
15245,0
20214,1
1523,1
48676,1
10410,0
35884,1
7565,1
49730,1
39724,0
37481,0
51709,0
22633,0
3383,0
42105,0
23635,0
27792,0
29436,1
37078,0
14189,1
9133,0
32514,0
18317,1
26274,0
9411,0
11867,1
47314,1
22097,1
25838,1
7339,1
15803,0
44020,1
41885,0
36039,1
49642,0
10525,0
26199,0
14913,1
48137,1
15370,1
708,0
24747,0
12799,1
4103,1
25528,1
115,0
51150,0
10436,1
45716,1
495,1
15384,0
7299,0
4656,1
4005,1
14333,1
34941,1
40414,0
30871,1
4063,0
31145,1
5413,1
9812,0
4259,1
50066,1
49974,1
40273,0
6218,1
37619,0
38654,0
2213,1
163,1
36565,1
26147,0
22070,1
13952,1
2528,1
29007,0
40763,1
50131,1
44905,1
49683,1
47887,0
1373,0
8665,1
6272,0
36974,0
17416,1
46809,0
1015,0
43405,1
11883,1
21065,1
27306,1
35757,0
1618,1
52019,0
47250,1
18096,1
39568,0
73,1
34832,1
18789,0
35954,0
19622,0
4123,0
17766,1
23282,1
51617,1
34379,0
17220,1
31078,1
24797,1
44205,0
47720,1
27578,1
12006,1
51064,0
25051,1
33964,0
16913,0
11719,0
8409,0
46787,1
28036,0
1853,0
1697,0
22518,1
27092,1
21434,1
25428,0
20706,1
51443,1
4244,1
15733,0
49704,1
9548,1
43072,0
35398,1
1542,0
50319,1
38635,1
34784,0
12319,0
9094,1
15089,0
4095,1
19271,1
36243,1
3820,0
10944,0
6660,1
17240,1
44687,0
10227,0
1683,1
29129,0
17916,1
34635,1
1271,0
46972,0
8599,0
36604,0
28165,0
46258,1
18294,0
42987,1
51567,0
23606,1
28716,0
22446,0
50994,0
38429,1
41651,1
3906,0
32342,0
43567,0
24137,0
40977,1
3321,0
4897,1
7583,0
17150,0
1211,0
658,1
39132,1
45134,1
19666,0
49373,0
6130,1
24782,1
36814,1
23033,0
32143,1
52007,0
1580,1
41654,0
22916,0
8738,0
974,0
44543,1
29136,0
16904,0
43519,1
13862,0
43210,0
309,0
14989,1
49022,1
27606,0
52460,0
2779,0
6301,0
25284,1
19662,1
8357,0
6752,0
23809,0
37367,1
9469,0
3565,1
15900,1
33553,1
3086,0
49086,0
37369,0
29639,1
46244,0
19641,1
14978,0
18947,0
33777,1
12755,1
52428,0
28297,1
48241,0
29828,0
2742,1
47397,0
34812,1
15549,1
50011,0
35163,1
22443,1
45300,0
29146,1
13801,0
26360,1
50201,1
11243,1
26695,0
22929,1
39747,1
39262,0
33033,1
23956,1
50684,1
24187,1
33286,1
42081,1
16623,1
44685,1
27982,0
11870,0
36011,1
33730,0
21836,0
36568,1
13674,0
9217,1
37604,0
27912,0
15717,1
16723,1
42779,0
48377,1
14606,1
31883,1
51073,1
22955,0
49498,1
52037,1
36498,0
10475,1
31541,0
33429,0
3015,0
26376,1
10152,1
27575,1
25185,0
41236,0
38982,1
45592,0
40343,1
37995,1
18916,0
14979,1
4395,1
21044,0
18712,1
50082,1
42629,1
39983,1
36750,1
32054,0
5300,1
41635,1
20568,1
34236,0
22003,0
33636,1
13825,1
40965,0
21615,0
20969,1
29931,0
7732,1
35127,0
40915,1
52166,0
22445,0
36123,1
7879,0
7560,1
9365,1
6075,1
11664,1
33482,0
9425,1
28806,0
9785,1
34195,1
35561,1
52089,0
50042,0
346,0
18967,1
45507,1
28867,0
19625,1
5314,1
24077,0
38174,1
33863,1
11365,0
33493,1
36752,1
45612,1
10185,0
33549,0
51324,1
31590,1
21346,0
13336,1
52459,1
47321,1
5031,1
17829,1
3880,0
24206,1
14996,0
29954,0
30823,1
32433,1
29864,1
45758,1
51539,1
10771,1
46039,1
11582,1
13331,0
46283,0
2220,1
38857,0
15790,1
29345,1
31359,1
11208,1
2489,0
26413,1
13643,1
10265,1
75,1
45916,0
32777,1
18486,0
50854,1
36399,0
329,0
37871,0
8459,0
26194,1
43768,0
932,0
6817,0
18716,1
23896,1
196,1
10758,0
27133,1
2214,1
34865,1
27359,0
34463,1
49263,1
13171,0
2500,1
42525,0
18578,1
51651,0
18810,1
35721,1
49014,1
42554,0
27691,1
48693,0
3479,1
21305,1
9241,1
25206,1
8211,0
6676,0
17300,1
35540,0
46492,0
34781,0
29232,1
23578,0
19868,1
14887,1
50524,0
42571,1
9230,1
6427,0
46853,0
22394,0
50369,0
41921,1
6821,1
10010,1
40056,1
32840,1
42055,0
33465,0
5399,1
47493,1
38811,1
51026,1
15461,0
39655,1
49255,1
16811,1
24920,0
14946,1
1318,1
45630,1
14017,1
14991,1
34428,1
13696,1
10303,1
2123,0
35339,0
2544,1
8579,1
15463,1
43568,1
2166,0
38100,0
19939,1
343,0
48935,0
33372,1
40452,0
303,0
35155,0
2418,1
46106,1
2204,0
43705,0
23715,1
38063,1
49277,1
19955,1
43394,1
42071,0
36268,0
15721,1
24172,1
46645,1
43584,1
44103,1
33876,1
40683,0
21229,1
20646,0
14960,1
9771,1
26745,0
34571,1
21772,0
372,0
32983,0
29038,1
44261,1
33107,1
46227,0
15242,0
15128,1
41928,1
7793,0
615,1
9195,0
4407,1
21246,1
38259,1
32997,0
34135,1
5849,1
687,1
44176,0
27034,0
40424,0
32138,1
5370,0
33450,0
9384,0
32731,1
40108,0
5055,1
20767,0
6501,1
43094,0
12343,0
44319,0
26971,0
17132,0
48871,1
38451,1
31994,0
42336,1
33077,0
12452,1
44768,1
17239,1
40507,1
7962,0
51463,1
11982,1
15379,0
29399,1
4891,1
11671,1
3262,0
45690,1
47329,1
40905,0
9676,0
8539,0
8066,1
13667,1
23229,1
29697,1
42762,1
5505,1
1959,1
875,0
21170,0
46672,0
13749,0
34176,0
13599,1
11289,1
33682,1
21539,0
12842,1
28617,0
165,0
11451,0
38485,1
36762,1
26388,1
35833,0
33366,1
11968,0
40544,1
484,0
52430,0
31192,0
14438,1
36452,1
45384,0
8574,1
19547,1
50074,0
32767,0
11865,1
4058,0
19532,1
44828,1
9303,1
23397,1
33528,0
6671,1
29549,0
43016,1
14613,0
4818,1
48085,1
32418,0
50866,0
34859,0
4502,1
51761,1
34663,1
16487,0
47654,0
5495,1
44811,1
31580,0
25069,0
4199,0
41243,1
43932,0
27752,1
35294,0
42070,1
5171,0
18239,0
36360,0
17646,1
51380,1
28271,0
21927,0
45974,0
43904,1
26497,0
32573,0
22027,0
10177,1
30481,1
42455,1
20687,0
17320,1
29959,1
18948,1
18884,0
41766,0
16824,0
50723,0
4198,0
18851,1
31473,1
25946,0
24691,1
30776,0
9894,1
18744,1
46491,0
3353,1
37409,1
2841,0
21647,1
21723,0
29171,0
36619,1
12588,1
34092,1
6592,0
39996,1
40000,1
49630,1
27585,0
32159,1
29248,0
35785,1
43220,0
42352,1
11760,1
12371,0
37609,1
6420,0
38060,0
1929,1
6135,0
1094,1
35679,0
22655,1
32665,1
3833,1
13205,1
13779,1
37637,0
47688,0
23214,1
36533,0
47843,0
26397,1
9436,1
9686,1
43496,0
6979,0
42467,1
28981,0
3690,1
8809,1
41043,0
8132,0
20931,1
1060,0
30831,1
1750,1
47110,0
20263,1
49049,1
13297,0
8716,0
44969,0
25952,1
22871,1
32080,0
35959,0
25269,1
7664,0
6173,0
3721,1
33771,1
44538,0
23365,0
22020,0
28904,0
47605,1
5509,1
41141,1
19017,0
43268,1
10939,1
33878,1
7739,0
18858,1
31282,0
49471,0
27505,0
10076,0
28481,1
20129,1
28829,0
39098,0
4875,1
50700,1
52212,1
44140,1
30076,0
7288,1
27068,1
24448,1
45599,0
5839,1
37818,1
4027,0
11747,1
5831,1
51833,1
22324,0
444,1
38907,1
27380,0
49357,1
29735,0
5580,0
37685,0
7313,1
16734,0
28679,0
41190,1
46099,1
37478,0
6100,0
33252,1
29666,0
47782,1
43735,0
13192,1
36522,0
13650,0
29330,1
13094,1
12238,1
36479,0
19126,1
37937,0
26067,1
863,1
28826,0
35061,1
34928,0
33144,1
50587,1
39588,0
35000,0
12540,1
39088,0
34089,0
31828,0
37971,1
19845,1
49225,1
3957,1
5923,1
24085,1
40618,0
23289,0
49336,0
4879,1
38723,1
42765,0
22071,1
44504,1
49370,1
29628,1
25001,0
32911,0
36286,0
9153,1
17886,1
45029,1
13866,0
34825,1
30851,1
35528,1
42497,0
27987,0
32724,1
29474,0
12490,0
36566,0
24643,1
28549,1
48106,1
2078,1
23386,1
45181,1
39805,0
26468,0
36875,1
5591,0
26455,1
27567,1
29601,0
41805,0
37476,1
48833,0
29278,1
4055,0
15980,1
33721,1
39682,1
35440,0
6844,0
47925,1
51837,1
22047,0
27487,1
8042,1
20333,1
18146,0
48521,0
49818,1
45997,0
37456,1
10275,1
52480,1
20684,0
13637,0
491,0
3148,1
716,1
36210,1
18134,1
43505,0
18693,0
37985,1
45446,0
49134,0
24674,0
27909,1
48715,1
50109,1
40746,0
12456,1
35412,0
17402,1
31212,1
23887,0
37232,1
45734,0
12704,0
45871,1
42580,1
26336,1
50505,1
29396,0
46605,0
15420,1
8584,1
46675,1
29392,1
5381,1
14567,0
5233,0
6890,1
31411,1
29364,1
10144,1
50780,1
6677,0
36375,0
41543,0
49292,0
37585,1
7610,1
32096,0
36148,1
16596,0
9156,1
46430,1
34449,0
31194,1
9932,1
47757,1
13209,1
35270,1
29963,1
1225,1
2814,0
27874,1
21645,0
17621,1
27908,0
26906,0
2374,1
17360,1
35311,0
32249,1
403,1
42603,0
2008,1
10826,0
38308,0
50935,1
43646,1
30049,1
51907,1
7309,0
29413,1
29528,0
44005,1
4989,0
25459,0
33691,0
665,0
44219,0
23763,0
5450,0
18813,0
44752,1
9468,1
39353,0
22503,1
23814,0
47426,0
46501,1
40654,1
20377,1
401,1
41326,0
26220,1
24489,0
4011,0
23753,1
17741,0
12043,0
43656,0
9610,0
30847,1
6639,1
2926,1
23928,0
48252,0
16403,1
19760,0
12376,0
34358,1
42098,0
26810,0
21766,1
16132,1
15609,0
42327,1
32959,1
39030,0
31298,1
39235,0
50244,1
27872,1
47376,1
29613,1
43315,1
29452,1
24684,0
36232,1
46270,1
30419,0
26287,0
27668,0
8989,1
38214,1
42347,0
26835,1
48859,0
7405,1
49305,1
19418,1
27283,1
754,0
8347,0
5230,1
42486,1
29767,0
31181,1
18257,1
42863,0
11115,0
38529,1
43671,1
27835,1
46176,0
36977,1
308,1
4615,1
49240,0
14608,0
19548,0
11621,1
24655,1
45377,1
15564,0
11564,0
6556,0
33645,1
28987,0
41090,1
9691,1
7865,0
39542,0
46913,0
50520,1
45366,0
14537,0
25455,1
14195,0
25211,0
45026,0
18778,0
47448,0
15770,1
42960,0
15843,0
49996,1
24737,1
14853,1
32197,1
8721,0
19115,0
37304,0
27495,0
15554,0
10080,1
30489,0
11089,0
47273,0
52380,1
24781,0
9061,1
46487,1
25115,0
14282,0
44398,0
17142,1
14006,0
39147,0
22853,0
68,1
36361,1
32561,0
51326,1
19629,1
45890,0
48149,1
51303,1
17297,0
12956,1
11399,1
10667,0
31202,0
29359,1
21801,1
51068,0
25820,1
1646,0
17594,0
39684,1
8410,0
3009,1
37306,0
25683,0
23296,0
1785,1
12603,0
33520,1
23239,1
36465,1
18286,0
4665,0
5714,1
48213,1
11332,1
33883,1
25456,1
40689,1
23056,1
37395,1
27246,1
5876,0
47199,0
30623,0
8926,1
2306,0
19232,0
10605,1
51552,0
31694,0
20237,1
40597,0
47562,0
24881,1
43972,0
6171,0
41414,1
40919,0
16546,1
40602,1
18529,1
31887,1
27904,1
8725,0
46952,0
17112,1
9860,0
28386,1
26563,1
27238,1
41026,1
52402,1
41167,0
16045,0
27473,1
48376,1
12306,1
10054,0
31856,1
44851,0
23730,1
17701,1
7271,1
5396,1
15055,1
34325,1
35928,0
30886,1
17755,1
6093,1
3731,1
49789,1
14198,0
45867,1
50040,1
22704,1
47395,1
42979,0
16963,0
50827,0
36175,1
49358,0
19618,0
42644,1
3706,1
43004,1
18651,0
34108,0
32357,0
31525,0
8609,0
17890,1
5528,1
45295,0
10700,0
44028,0
41559,1
45551,1
36939,1
32669,0
30426,0
23026,0
34962,1
22148,1
34371,0
3414,0
11765,1
48203,0
52096,1
28417,0
35813,1
12478,0
20707,1
6986,1
16382,1
1354,1
34688,0
51403,1
40940,1
358,0
22631,1
1713,0
19107,1
49191,1
38028,0
26780,0
26483,1
10394,0
33206,0
40877,1
31741,0
45541,0
19773,1
43046,1
6351,0
50478,0
25518,1
23781,1
44084,1
32019,1
24414,1
27845,1
19617,1
7958,1
51797,1
18169,0
45618,0
37712,1
22676,1
46833,0
5461,0
35662,1
46158,1
52384,0
18341,1
37088,0
16825,1
4967,0
8692,0
8552,0
4748,1
28380,1
31542,0
7164,1
8837,0
23016,1
35820,1
33345,1
51008,1
10643,1
12858,0
24574,0
41665,0
26663,0
34534,1
50572,1
46287,1
32407,1
15117,0
17943,1
49293,1
34153,1
36609,1
10415,1
51483,1
37212,0
37002,0
5097,0
8109,0
17475,1
20901,1
45624,1
8636,1
8758,1
26330,0
51425,1
46732,1
13957,1
31543,0
11759,1
11936,1
26061,0
40485,1
40659,1
37073,1
14252,1
15407,1
49565,1
3225,1
15713,1
26624,0
29343,0
44793,0
12622,1
13196,0
45466,0
25748,1
23330,0
51956,1
9767,0
24527,0
24112,1
10341,0
13213,0
43236,0
35995,0
15302,1
24610,1
4384,0
10527,0
29005,0
47178,0
44668,1
36900,0
23583,1
13456,0
17296,0
38504,1
870,1
38079,1
10796,1
17110,0
36167,0
3371,1
34119,0
10228,1
44221,1
49163,0
2737,1
21774,1
25244,0
23307,0
29655,0
37633,1
19561,1
1489,0
8362,1
9738,0
41010,1
38181,1
12546,0
51211,0
12372,1
45644,0
10733,1
35613,1
27255,0
15135,0
29361,0
12711,0
11703,0
7637,0
14002,0
7165,1
15110,0
41891,0
29070,1
47708,1
43090,0
1806,0
43169,0
30108,1
29866,1
15807,0
42363,1
41988,1
39297,1
50562,0
11912,1
20825,1
9034,1
40841,1
1135,0
36000,1
46321,0
32107,1
22242,0
40911,0
41792,0
44514,0
38202,1
46547,0
23092,0
44865,1
3197,1
12166,1
42108,1
41994,0
45780,1
13134,1
6990,1
39057,1
15536,1
5577,1
28633,0
42744,1
18284,1
12757,0
17658,1
777,1
39486,1
10801,1
21994,0
34302,0
43488,0
4554,1
24120,0
11150,1
21195,1
46761,0
27600,0
16123,0
17208,1
13346,0
879,1
45604,1
2158,0
39423,0
38793,1
15876,0
17650,0
30820,1
42262,0
26877,0
34316,0
5334,0
22387,0
14051,0
897,1
33680,1
27931,0
11898,1
22127,1
28566,1
11651,1
20483,1
42618,0
7841,0
36491,1
7686,0
7750,1
50257,0
34605,1
44074,0
41201,1
43712,1
22595,0
19797,1
7810,1
22885,1
15544,0
38306,0
42886,0
45934,0
30742,1
44120,0
22267,1
45912,0
24354,0
12156,1
21196,0
40422,1
33194,0
14188,0
49546,0
1339,0
42172,1
5070,0
20320,1
51700,0
48791,1
8891,1
2243,1
51,0
25915,1
6229,1
3092,0
9910,0
28407,0
43241,1
48142,0
16853,0
22737,1
14592,0
16535,1
39764,1
9557,1
38291,1
51462,0
16855,1
12084,1
8217,1
6933,1
39587,0
18741,1
6544,1
49112,1
18199,1
41995,0
11246,1
19366,1
43372,0
37153,0
45998,0
29292,0
21395,0
35887,0
20803,1
2022,0
14166,1
23388,1
45622,0
34673,1
30222,1
18509,1
42319,1
39899,1
3180,1
1024,0
37312,1
28704,1
42653,1
18,1
27584,0
29914,1
12776,1
36455,1
3908,0
27761,0
5518,1
35436,1
48193,1
21378,0
2597,1
44908,0
23600,0
27124,1
46493,0
5018,1
31201,1
37838,1
17661,0
337,1
30003,1
19784,1
10748,1
26670,0
20630,0
51732,0
1268,1
39998,1
14368,1
25873,1
30231,1
48639,0
44006,0
24639,1
352,1
23673,1
51566,1
14962,0
34185,0
22372,1
36920,0
14994,0
2855,0
50565,1
26720,1
42847,1
51588,0
30392,0
8583,1
32260,1
27865,1
16757,0
24152,1
32960,1
1967,0
5540,1
9,0
24392,0
38001,1
22807,0
33954,0
96,0
23983,1
23737,0
748,0
22487,1
5123,0
3747,1
40510,1
40687,1
5783,1
12177,0
44096,1
29739,1
37176,0
123,1
15755,0
1180,1
17293,1
51973,0
32510,1
50779,0
14465,1
30537,0
21200,0
24620,1
17155,1
43761,1
12476,1
21886,1
2697,1
29172,1
30739,1
32090,1
32996,0
33817,0
41896,0
22660,0
433,0
38555,1
12462,1
31368,0
17939,1
19085,0
7869,1
31308,0
31041,1
41362,0
23219,0
17737,1
48079,1
7660,0
28181,0
21824,0
15170,1
4219,1
40633,0
48295,1
38685,0
38338,1
32618,1
35847,0
44729,1
21935,1
25585,0
36759,1
19968,1
2776,0
46332,1
4526,0
16388,1
51419,1
14886,1
18939,1
39777,0
43764,1
38766,1
49223,0
4540,1
46013,0
32345,0
9929,0
48095,1
24766,0
15219,0
38754,0
1869,0
52420,0
20850,1
23800,1
28031,0
22131,1
36874,1
19332,0
14655,0
39042,1
51194,0
35324,0
42803,0
18607,0
25102,1
32120,0
23054,0
2843,1
38370,0
29118,0
188,1
32581,0
15623,0
38962,0
36648,1
9844,1
6959,1
27716,1
46937,0
37560,1
23711,1
31513,0
12934,0
29075,0
33722,1
1985,1
23764,1
10359,1
21054,1
31604,0
38468,0
34027,1
32540,0
3769,0
19777,1
7305,1
38991,1
40217,0
18537,1
15482,1
2053,0
34806,0
6189,0
43312,0
34039,0
44331,1
15630,0
1795,1
26728,1
27862,0
34904,1
52378,1
35709,1
33905,1
47209,0
5145,1
20606,1
4607,1
25298,0
254,0
7183,0
2289,1
25849,1
42831,1
40034,1
8480,1
33678,0
3749,0
4207,0
28052,1
6927,0
20966,0
31163,1
40524,1
29712,1
32071,0
21056,0
20982,1
22218,1
12115,1
45748,1
43051,0
50557,1
25511,1
24269,0
1451,0
5286,1
283,1
3795,0
15932,1
12610,1
20091,1
50788,1
20104,0
6468,1
21335,1
40899,1
45066,0
44904,1
10189,0
17843,0
9672,1
51933,1
38058,0
10910,1
37018,1
10576,0
45024,1
3707,1
23571,1
504,1
20183,1
20521,1
32800,0
14938,1
969,0
20637,1
2142,1
28385,0
47502,0
44546,0
36813,0
46220,1
27896,0
45645,0
45850,0
44167,0
48463,1
35579,1
12925,0
48843,1
5442,0
52394,0
2593,1
15968,0
885,1
46835,1
22099,1
15411,0
33255,0
52302,1
44855,1
25907,1
37117,1
14193,0
14187,1
48099,1
13731,0
33965,0
33232,1
7795,0
50564,1
12568,0
22941,0
13897,1
49266,0
38584,1
17972,1
8903,1
1265,1
3986,0
8828,0
11265,0
9900,1
10290,1
12443,1
40736,0
4143,0
37185,1
32277,0
22967,0
17036,0
20672,1
47528,0
47230,1
12754,0
48946,0
7519,0
15459,0
35298,0
19064,1
21668,1
19434,0
17071,0
15775,1
51406,1
15664,1
35664,0
16286,1
42249,0
48322,0
6570,1
4054,0
6520,0
50592,0
30758,0
23870,1
38701,1
9630,0
27158,1
5324,1
33180,1
35901,0
47337,0
5267,0
41836,0
27071,0
7150,0
27516,1
10150,1
34346,0
42950,1
14292,1
47699,0
40358,1
5730,0
33944,1
34726,1
5683,0
15687,1
7569,1
32892,1
32970,0
1535,0
51791,1
17263,1
7760,1
37569,1
9049,1
49285,1
23684,0
49001,0
29403,1
4914,0
11188,0
23148,0
51875,0
49083,0
31225,0
28875,1
19506,0
18635,0
22404,1
43597,1
47809,0
20306,1
14360,1
43474,1
20372,1
11857,1
46789,1
51859,1
44374,1
37945,0
27947,1
41580,1
32124,1
34114,1
42299,0
49416,1
19661,1
3613,0
25451,0
32621,1
15948,0
48170,0
45438,1
4169,1
39617,1
6476,1
7683,0
22843,1
7827,0
7506,0
45231,1
5640,0
35133,1
755,1
28765,1
48600,0
51583,0
31650,1
30075,1
4570,1
21564,1
38414,0
38891,1
19516,1
37473,1
26203,0
44964,0
39446,0
29498,1
1002,1
35885,1
2641,1
39993,0
23829,0
51725,1
30556,0
27392,1
32337,1
29698,0
17642,1
39951,1
2072,1
22907,1
15357,1
35808,0
52135,1
31227,0
32158,0
5673,0
38963,0
33184,0
51175,0
3859,0
50293,0
24491,0
11804,1
8557,1
49215,0
32355,1
22542,0
41200,1
4746,1
4739,0
41715,0
11442,0
4906,0
4379,1
28907,0
1250,0
16486,0
27875,1
18863,1
20452,1
19484,1
12820,0
23744,0
34111,0
23285,1
21733,1
39861,0
33407,1
45422,0
19098,0
8369,1
38539,1
34529,0
8748,1
36158,1
48354,0
39814,1
16187,1
20514,1
10312,1
45439,0
26340,0
51401,1
29175,1
819,1
50648,1
7047,1
48705,1
48424,0
36675,1
5319,0
3373,1
39515,0
29446,0
1814,1
18974,1
50271,1
21041,1
42704,1
48235,0
51520,0
40188,1
35522,0
12501,1
21121,1
38733,0
25253,1
9222,0
26543,1
14818,1
10755,1
47935,1
52530,1
16048,1
3803,0
7391,1
33218,0
35084,0
13460,0
9825,1
22296,1
22421,0
52030,0
